host_ns=1789984507578738650 cella_engine: pre-plant ip= port=0 ethertype=0x0806 keep_open=86400
host_ns=1789984507578923318 cella_engine: pre-plant ip=9.9.9.9 port=53 ethertype=0x0800 keep_open=86400
host_ns=1789984507579037662 cella_engine: pre-plant ip=10.77.0.2 port=50000 ethertype=0x0800 keep_open=3600
host_ns=1789984507579232277 cella_engine: pre-plant ip=10.77.0.2 port=50000 ethertype=0x0800 keep_open=3600
host_ns=1789984507579403639 cella_engine: pre-plant ip=10.77.0.2 port=50001 ethertype=0x0800 keep_open=3600
host_ns=1789984507579514958 cella_engine: pre-plant ip=10.77.0.2 port=50001 ethertype=0x0800 keep_open=3600
host_ns=1789984507579645033 cella_engine: pre-plant ip=10.77.0.2 port=50002 ethertype=0x0800 keep_open=3600
host_ns=1789984507579781088 cella_engine: pre-plant ip=10.77.0.2 port=50002 ethertype=0x0800 keep_open=3600
host_ns=1789984507579872319 cella_engine: pre-plant ip=10.77.0.2 port=50003 ethertype=0x0800 keep_open=3600
host_ns=1789984507579963831 cella_engine: pre-plant ip=10.77.0.2 port=50003 ethertype=0x0800 keep_open=3600
host_ns=1789984507580728326 cella_engine: pre-plant ip=10.77.0.2 port=50004 ethertype=0x0800 keep_open=3600
host_ns=1789984507580944222 cella_engine: pre-plant ip=10.77.0.2 port=50004 ethertype=0x0800 keep_open=3600
host_ns=1789984507581116605 cella_engine: pre-plant ip=10.77.0.2 port=50005 ethertype=0x0800 keep_open=3600
host_ns=1789984507581303987 cella_engine: pre-plant ip=10.77.0.2 port=50005 ethertype=0x0800 keep_open=3600
host_ns=1789984507581475399 cella_engine: pre-plant ip=10.77.0.2 port=50006 ethertype=0x0800 keep_open=3600
host_ns=1789984507581563264 cella_engine: pre-plant ip=10.77.0.2 port=50006 ethertype=0x0800 keep_open=3600
host_ns=1789984507581733494 cella_engine: pre-plant ip=10.77.0.2 port=50007 ethertype=0x0800 keep_open=3600
host_ns=1789984507581889207 cella_engine: pre-plant ip=10.77.0.2 port=50007 ethertype=0x0800 keep_open=3600
host_ns=1789984561165032473 cella_engine: release id=00000000bc7a7e5588ece8dcac96275d host='' ip=10.77.0.2 port=50002 direction=0
host_ns=1789984561169190771 cella_engine: release id=00000000bc7e70bc9b44c9c88b7f9710 host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789984561170045757 cella_engine: release id=00000000bc7f7c98a80abdaf7bed9b5f host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984561171255739 cella_engine: release id=00000000bc807b539d79a9d0113ab2a2 host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789984561171545964 cella_engine: release id=00000000bc81790ba7c5efa91b0b7d5d host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984561172478314 cella_engine: release id=00000000bc827c9b8233679ef76a98d6 host='' ip=10.77.0.2 port=50002 direction=0
host_ns=1789984561172708838 cella_engine: release id=00000000bc8275f6b9b7b3ee6d9c8543 host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984561173373225 cella_engine: release id=00000000bc8377799ef561f25f8de510 host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789984561174952220 cella_engine: release id=00000000bc837c31a18be7d311431313 host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984561176138637 cella_engine: release id=00000000bc85729db28cd17d0a03fd09 host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984561177825225 cella_engine: release id=00000000bc87785881600cd58a450da6 host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789984561178881949 cella_engine: release id=00000000bc8871aabda34b7b47412dcb host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984561179861959 cella_engine: release id=00000000bc8977708178808488d0fdf4 host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984561180026117 cella_engine: release id=00000000bc897861b31f76bdb6e9cc26 host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789984561181072462 cella_engine: release id=00000000bc8a7c1dbf4beaebf75ebe4a host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984561182155545 cella_engine: release id=00000000bc8b74fcbe878af24edde347 host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984561182574112 cella_engine: release id=00000000bc8c7f28a73446d5a5b3786a host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789984561184364884 cella_engine: release id=00000000bc8e731899018e3647fd4a3c host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789984562037533445 cella_engine: release id=00000000bfe27cecaae5a61755f55fde host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789984562038980713 cella_engine: release id=00000000bfe47e5e8671ed6ed37facd9 host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984562039295855 cella_engine: release id=00000000bfe4703c9143b8983670a3d7 host='' ip=10.77.0.2 port=50002 direction=0
host_ns=1789984562086564440 cella_engine: release id=00000000c0147b7fa2c455f47f043bad host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789984564456108804 cella_engine: release id=00000000c9557b64b484ed9ef8842dc3 host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789984564457295523 cella_engine: release id=00000000c9567861b65e71a0dff4c8b3 host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984564457465131 cella_engine: release id=00000000c95775ca8b1c185386e60a7d host='' ip=10.77.0.2 port=50002 direction=0
host_ns=1789984564463951840 cella_engine: release id=00000000c95d7188a97d48ae42059106 host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789984564466077482 cella_engine: release id=00000000c95f791a82c23941a823b933 host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789984564467542813 cella_engine: release id=00000000c9617b67a247dea54b6e5c24 host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984564467853196 cella_engine: release id=00000000c9617506a972906f2348c2dd host='' ip=10.77.0.2 port=50002 direction=0
host_ns=1789984564474411491 cella_engine: release id=00000000c96871c18a96a0217fa38db1 host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789984564497266485 cella_engine: release id=00000000c97e746e87e7a0085bf473de host='' ip=10.77.0.2 port=50003 direction=1
host_ns=1789984564498202173 cella_engine: release id=00000000c97f72c0af5efd3b7e476938 host='' ip=10.77.0.2 port=50003 direction=0
host_ns=1789984564503575873 cella_engine: release id=00000000c98575599a8c82abb2d94375 host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789984564504489558 cella_engine: release id=00000000c98676a1a818f223e1cffa10 host='' ip=10.77.0.2 port=50004 direction=0
host_ns=1789984564509736941 cella_engine: release id=00000000c98b7f4e9e013f22d60920d7 host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789984564534894199 cella_engine: release id=00000000c9a47c44ae785486e1e37ebc host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789984564536175826 cella_engine: release id=00000000c9a57e009bb54e726c8d76c5 host='' ip=10.77.0.2 port=50004 direction=0
host_ns=1789984564543311975 cella_engine: release id=00000000c9ac717d8ccc9ee536ce5690 host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789984564545257799 cella_engine: release id=00000000c9ae772689dff782cb5d3191 host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789984564546281201 cella_engine: release id=00000000c9af7df8b905600647ca2e5f host='' ip=10.77.0.2 port=50004 direction=0
host_ns=1789984564546682264 cella_engine: release id=00000000c9b07371b2fec93d0c6b0373 host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984564551505731 cella_engine: release id=00000000c9b571f8ae4773486a50f524 host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789984564553769371 cella_engine: release id=00000000c9b77b32b0d1c8fa86dd7631 host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789984564566437077 cella_engine: release id=00000000c9c37a0684ba232f9059e34b host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789984564567502698 cella_engine: release id=00000000c9c57aecbaba0c39e2ae2c14 host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984564568323499 cella_engine: release id=00000000c9c5729b853ec6e67b49dbfc host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789984564570409696 cella_engine: release id=00000000c9c770b1a8da562d329e2767 host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789984564591350137 cella_engine: release id=00000000c9dc763792f2ac115c9b99d2 host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789984564592339293 cella_engine: release id=00000000c9dd76b1b8d9d8d54c0e9523 host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984564592900337 cella_engine: release id=00000000c9de79a88903953f2a71146d host='' ip=10.77.0.2 port=50004 direction=0
host_ns=1789984564594529376 cella_engine: release id=00000000c9e07a39a94deb6764400e96 host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984564595437081 cella_engine: release id=00000000c9e174c8987ab9867aeb6f84 host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789984564595747613 cella_engine: release id=00000000c9e1710ab88c992314a022ae host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984564596976992 cella_engine: release id=00000000c9e27209b21f0f143ea432af host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984564597658021 cella_engine: release id=00000000c9e37ce5af47621398fd09f3 host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789984564599088075 cella_engine: release id=00000000c9e47114b3d33f21d04ebd5b host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984564600082393 cella_engine: release id=00000000c9e57906b2652056edbbc845 host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789984564600216415 cella_engine: release id=00000000c9e5749ab7ed52843ac688e3 host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789984564600490399 cella_engine: release id=00000000c9e6781085468829d96b4f69 host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984564601836166 cella_engine: release id=00000000c9e77044b80201a60489fd3f host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789984564602115891 cella_engine: release id=00000000c9e77781bc13216fd30eb93a host='' ip=10.77.0.2 port=50004 direction=0
host_ns=1789984564603223972 cella_engine: release id=00000000c9e87c9da1edadf61cb55d46 host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984564604208570 cella_engine: release id=00000000c9e9769ebaca05724a76b709 host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789984564604526387 cella_engine: release id=00000000c9ea786688c31a20e03280b6 host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984564605484066 cella_engine: release id=00000000c9eb7f2786892aa4167e36da host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984564606631460 cella_engine: release id=00000000c9ec7218af650926a83b6333 host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789984564607530908 cella_engine: release id=00000000c9ed73b3a994bb8a7daa6ceb host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984564608458631 cella_engine: release id=00000000c9ee7d4e819a4fc147817c3b host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789984565270610019 cella_engine: release id=00000000cc8374cc848b257094840452 host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789984565271984831 cella_engine: release id=00000000cc857900a1c982fa4fa9210e host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984565272126948 cella_engine: release id=00000000cc8577d89581662eb0714e3c host='' ip=10.77.0.2 port=50004 direction=0
host_ns=1789984565320054341 cella_engine: release id=00000000ccb576f7a59fa7795798ef9c host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789984568091460078 cella_engine: release id=00000000d78874c49ab14e07d9f615b1 host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789984568092971907 cella_engine: release id=00000000d78a7c93a9a53ee32300756c host='' ip=10.77.0.2 port=50004 direction=0
host_ns=1789984568099182559 cella_engine: release id=00000000d7907c059b5c27257e523304 host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789984568133210182 cella_engine: release id=00000000d7b27d89942ce400366a139a host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984571089798276 cella_engine: release id=00000000e33e7147b3ed1121902ae19b host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789984571091513085 cella_engine: release id=00000000e3407004ab1eb5f4aa6ebeca host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984571091801637 cella_engine: release id=00000000e34178499b3bad3bbb94b3af host='' ip=10.77.0.2 port=50004 direction=0
host_ns=1789984571099333690 cella_engine: release id=00000000e3487d6c9172805ebcd47409 host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789984573638284307 cella_engine: release id=00000000ed327570ae6b95aba6097002 host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789984573643832926 cella_engine: release id=00000000ed39721a9987bf71e626511c host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984573648442230 cella_engine: release id=00000000ed3e71f1a3de5738a3e87864 host='' ip=10.77.0.2 port=50004 direction=0
host_ns=1789984573657994166 cella_engine: release id=00000000ed477a9b83570f612a61e526 host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789984573702084875 cella_engine: release id=00000000ed737fd3b226b367deba4a45 host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789984573706342620 cella_engine: release id=00000000ed777994a5a995261f277ecf host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984573709723308 cella_engine: release id=00000000ed7b7ca283a85a28cc9370e4 host='' ip=10.77.0.2 port=50004 direction=0
host_ns=1789984573718809068 cella_engine: release id=00000000ed8472e0b3dbfe582bf18f2c host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789984573883051485 cella_engine: release id=00000000ee2873efb0b06fa91c28a656 host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789984573885639315 cella_engine: release id=00000000ee2b7625b9b42b75b931ac00 host='' ip=10.77.0.2 port=50002 direction=0
host_ns=1789984573891181752 cella_engine: release id=00000000ee307641b7fee6d692f82fa0 host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789984573892306273 cella_engine: release id=00000000ee317855bbd568cb9e816d16 host='' ip=10.77.0.2 port=50002 direction=0
host_ns=1789984574024625919 cella_engine: release id=00000000eeb573d1b768ef4cc9966908 host='' ip=10.77.0.2 port=50006 direction=1
host_ns=1789984574026110346 cella_engine: release id=00000000eeb77c779f8aee48be63e53f host='' ip=10.77.0.2 port=50006 direction=0
host_ns=1789984574034804061 cella_engine: release id=00000000eec078538e3cd1da59208beb host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789984574036369811 cella_engine: release id=00000000eec179f6b33bfbb6b8034e31 host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789984574043201269 cella_engine: release id=00000000eec870d1952c964c23d6f7de host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789984574103767603 cella_engine: release id=00000000ef057e95a91a3bcdf98db971 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789984574105684492 cella_engine: release id=00000000ef067eda991401245b503f60 host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789984574111814914 cella_engine: release id=00000000ef0d75d08f25f2839992770d host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789984574118214069 cella_engine: release id=00000000ef1378b6b0753180d9124832 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789984574124533535 cella_engine: release id=00000000ef197e2e8ea0cf4a6847767a host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789984574126424906 cella_engine: release id=00000000ef1b7328b0a86de2cb10038f host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789984574128224636 cella_engine: release id=00000000ef1d7c4c925481027f8f2045 host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984574128408792 cella_engine: release id=00000000ef1e7d018046e39d0239b580 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789984574130531197 cella_engine: release id=00000000ef2074ad8705f589899e7937 host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789984574130615305 cella_engine: release id=00000000ef2073cc874026b35e73ce58 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789984574132704958 cella_engine: release id=00000000ef22741fb9dab94b03d70e62 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789984574137010834 cella_engine: release id=00000000ef267b77a2762e803531bc10 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789984574139003766 cella_engine: release id=00000000ef2874dfab85c7d5514d0219 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789984574149537836 cella_engine: release id=00000000ef3275afba96719479508726 host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789984574151251633 cella_engine: release id=00000000ef3470379b43421835be24b8 host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984574153521647 cella_engine: release id=00000000ef3779258056848c70e1d83b host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789984574160063339 cella_engine: release id=00000000ef3d7c55859b5a3374f8cb4f host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789984574173181862 cella_engine: release id=00000000ef4a736f9868fc37b5728d18 host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789984574176454969 cella_engine: release id=00000000ef4e7a76a8af1dc2f43f17ad host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789984574178065813 cella_engine: release id=00000000ef4f7a35a511801b37485821 host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984574178610245 cella_engine: release id=00000000ef50789d8138901caeb8f756 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789984574180135919 cella_engine: release id=00000000ef517d0ea7f087c7f7c1fbf1 host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789984574181257305 cella_engine: release id=00000000ef52708e8e7c33d438915663 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789984574183466473 cella_engine: release id=00000000ef557a94a36c36a8e4dfcf36 host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984574183747972 cella_engine: release id=00000000ef557e19874576b3e4a2336c host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789984574184931875 cella_engine: release id=00000000ef567ea994ad81ce719911e2 host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789984574186251182 cella_engine: release id=00000000ef577764add198d5b44dce58 host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984574186685959 cella_engine: release id=00000000ef5873dba704a6d5c0d70e78 host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789984574188167821 cella_engine: release id=00000000ef59731ab424993b5e5476a8 host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984574189131140 cella_engine: release id=00000000ef5a789dbafb62f0bbd29d67 host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789984574190319391 cella_engine: release id=00000000ef5b7110bc906fb46652b218 host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984574191288772 cella_engine: release id=00000000ef5c7bd4816dacf0cdc06364 host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789984574191656011 cella_engine: release id=00000000ef5d7868a83fe1f6cd28e8f9 host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984574193172679 cella_engine: release id=00000000ef5e7e0b97522578f5197b91 host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984574193461400 cella_engine: release id=00000000ef5f75ffb0b932c27402b1e0 host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789984574195235903 cella_engine: release id=00000000ef607d61a50632e7b49d29e9 host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984574195638499 cella_engine: release id=00000000ef6172b7b2d5512d071a806c host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789984574197351415 cella_engine: release id=00000000ef627e2f88c50a78dcefa28a host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984574197767937 cella_engine: release id=00000000ef6378c8a9f9a02017ba1bca host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789984574199401515 cella_engine: release id=00000000ef647cf89eceae52e12e845c host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984574199991763 cella_engine: release id=00000000ef6570b18322832bda9f9624 host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789984574201526424 cella_engine: release id=00000000ef67720db874dac915528270 host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984574202103258 cella_engine: release id=00000000ef67770b8b37859ad043b1d1 host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789984574203617080 cella_engine: release id=00000000ef6978ce93b3e146afa43160 host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984574204696808 cella_engine: release id=00000000ef6a74a2a362d17bfaf0ddc6 host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789984574205101177 cella_engine: release id=00000000ef6a7d65b21e9534a77b3d9a host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984574206518659 cella_engine: release id=00000000ef6c73a095934a6382a8b2dc host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789984574206958034 cella_engine: release id=00000000ef6c78fcb0c95c2b13d183ad host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984574208702560 cella_engine: release id=00000000ef6e71839f3f7eec19f4016b host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789984575111405581 cella_engine: release id=00000000f2f47fa193c29bdc54f26284 host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789984575112965550 cella_engine: release id=00000000f2f67ffeb201db379ee4717d host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984575113262448 cella_engine: release id=00000000f2f6730695731335310906b1 host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789984575160646240 cella_engine: release id=00000000f32675f689f1ad0df4cf513a host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789984577685833534 cella_engine: release id=00000000fd027a8ba6055ac83b675003 host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789984577687364127 cella_engine: release id=00000000fd047679aeb66e38436bf2fe host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789984577695801991 cella_engine: release id=00000000fd0d7a2295e5b0d5e53ad3ad host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789984577726934519 cella_engine: release id=00000000fd2c7e1b855cecf516b13e61 host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789984577728300544 cella_engine: release id=00000000fd2d728ab4102eb792ee41de host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984577728763032 cella_engine: release id=00000000fd2e7be887d11e828b4db3ea host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789984577737192430 cella_engine: release id=00000000fd3677be812be4749221f7f2 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789984577739303084 cella_engine: release id=00000000fd387a92b5b5f083a1113da4 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789984577741191389 cella_engine: release id=00000000fd3a729aada628a3e030e422 host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984577741293010 cella_engine: release id=00000000fd3a7bdba2cf7ae01e2471fb host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789984577747685943 cella_engine: release id=00000000fd417de5869cfaf0fcdb8d6c host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789984577805797650 cella_engine: release id=00000000fd7b77b49779ff0a079ae1dc host='' ip=10.77.0.2 port=50007 direction=1
host_ns=1789984577807056815 cella_engine: release id=00000000fd7c79f79e9ec2e09b711e5b host='' ip=10.77.0.2 port=50007 direction=0
host_ns=1789984577814136839 cella_engine: release id=00000000fd8376bbb23f0e2fbd07e7b4 host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789984577815427662 cella_engine: release id=00000000fd847425b96f64ec0df87c57 host='' ip=10.77.0.2 port=50002 direction=0
host_ns=1789984577822632882 cella_engine: release id=00000000fd8c78e594f239efd3c2ee81 host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789984577847826578 cella_engine: release id=00000000fda5754b9764e53ab14b7c73 host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789984577849824849 cella_engine: release id=00000000fda77da98f997395a0da793a host='' ip=10.77.0.2 port=50002 direction=0
host_ns=1789984577855863718 cella_engine: release id=00000000fdad7b918b4b5e5bab25e60a host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789984577857867782 cella_engine: release id=00000000fdaf7b33b235cd1a408d5d75 host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789984577859027750 cella_engine: release id=00000000fdb074f3817ae2b63991c7a1 host='' ip=10.77.0.2 port=50002 direction=0
host_ns=1789984577859501409 cella_engine: release id=00000000fdb17a21bb01d0797aea70ba host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984577860274300 cella_engine: release id=00000000fdb172f8a416726213ba80a7 host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789984577861590482 cella_engine: release id=00000000fdb374ab947df0951a45458b host='' ip=10.77.0.2 port=50002 direction=0
host_ns=1789984577862583216 cella_engine: release id=00000000fdb47520abfd685b995bdce7 host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789984577864295872 cella_engine: release id=00000000fdb574c08ec07fc5d7a7900c host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789984577868483004 cella_engine: release id=00000000fdba7386965e6ff3e3069d2e host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789984577881265305 cella_engine: release id=00000000fdc67dd5959f424f7f9b10a5 host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789984577882675774 cella_engine: release id=00000000fdc8797aba89bb91a8f2d64d host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984577885264254 cella_engine: release id=00000000fdca7876af1ecfdca2350e7d host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789984577889376075 cella_engine: release id=00000000fdce7b4c9ee146738c0249cc host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789984577903332150 cella_engine: release id=00000000fddc7992bd2b941e61b9c55c host='' ip=10.77.0.2 port=50002 direction=0
host_ns=1789984577905962018 cella_engine: release id=00000000fddf74568dfe7bc770c7b425 host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789984577907201886 cella_engine: release id=00000000fde076018b83086a6b859a4e host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984577908609339 cella_engine: release id=00000000fde27f3b91fc0c1c375a2d3b host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984577909781069 cella_engine: release id=00000000fde372208fcbe63328afb6a8 host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789984577910084319 cella_engine: release id=00000000fde37b04af3df994a17c3472 host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789984577911566672 cella_engine: release id=00000000fde57052b9a619ae03f5440d host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
