host_ns=1789984830388658697 cella_engine: pre-plant ip= port=0 ethertype=0x0806 keep_open=86400
host_ns=1789984830388839877 cella_engine: pre-plant ip=10.77.0.1 port=443 ethertype=0x0800 keep_open=86400
host_ns=1789984830388941388 cella_engine: pre-plant ip=10.77.0.1 port=80 ethertype=0x0800 keep_open=86400
host_ns=1789984830389032989 cella_engine: pre-plant ip=10.77.0.1 port=53 ethertype=0x0800 keep_open=86400
host_ns=1789984881615916978 cella_engine: release id=00000000c82e7205aa5dd6b1b4f327a8 host='deb.debian.org' ip=10.77.0.1 port=80 direction=1
host_ns=1789984881617015721 cella_engine: release id=00000000c82f70b8a1112a645d57e187 host='deb.debian.org' ip=10.77.0.1 port=80 direction=0
host_ns=1789984881620507398 cella_engine: release id=00000000c83375e7a713bd566499c3f6 host='deb.debian.org' ip=10.77.0.1 port=53 direction=0
host_ns=1789984881628700652 cella_engine: release id=00000000c83b74cd907328ec2b55c418 host='deb.debian.org' ip=10.77.0.1 port=53 direction=1
host_ns=1789984881630019759 cella_engine: release id=00000000c83c7cfcb4a367e9d01fc0fc host='deb.debian.org' ip=10.77.0.1 port=80 direction=0
host_ns=1789984881639001294 cella_engine: release id=00000000c84573949b8dd21c2de0797c host='deb.debian.org' ip=10.77.0.1 port=80 direction=1
host_ns=1789984881640142417 cella_engine: release id=00000000c8467ddb9c08c266bb71885c host='deb.debian.org' ip=10.77.0.1 port=80 direction=0
host_ns=1789984881649125183 cella_engine: release id=00000000c84f743cac0770bb9e40df10 host='deb.debian.org' ip=10.77.0.1 port=80 direction=1
host_ns=1789984881709984358 cella_engine: release id=00000000c88c7e3d97e4124c2f531027 host='deb.debian.org' ip=10.77.0.1 port=80 direction=1
host_ns=1789984881711759902 cella_engine: release id=00000000c88e7cc09080756fbf650985 host='deb.debian.org' ip=10.77.0.1 port=80 direction=0
host_ns=1789984881711986849 cella_engine: release id=00000000c88e77f38bfaba91ce7e35a7 host='deb.debian.org' ip=10.77.0.1 port=80 direction=1
host_ns=1789984881713785496 cella_engine: release id=00000000c8907c709725e2b7dbccf367 host='deb.debian.org' ip=10.77.0.1 port=80 direction=0
host_ns=1789984881714099795 cella_engine: release id=00000000c8907ddeb49f912d0165e5b1 host='deb.debian.org' ip=10.77.0.1 port=80 direction=1
host_ns=1789984881715451885 cella_engine: release id=00000000c892734297b5def5f8ee391a host='deb.debian.org' ip=10.77.0.1 port=80 direction=0
host_ns=1789984881716642360 cella_engine: release id=00000000c8937ab5b75d7023b5adf38f host='deb.debian.org' ip=10.77.0.1 port=80 direction=1
host_ns=1789984881717788261 cella_engine: release id=00000000c8947a80b602ea2f6d1aeb57 host='deb.debian.org' ip=10.77.0.1 port=80 direction=0
host_ns=1789984881720500966 cella_engine: release id=00000000c8977aa1a5c0241c09f62eb3 host='deb.debian.org' ip=10.77.0.1 port=80 direction=1
host_ns=1789984881722014948 cella_engine: release id=00000000c898745593b9340a905f6b3b host='deb.debian.org' ip=10.77.0.1 port=80 direction=0
host_ns=1789984881722530947 cella_engine: release id=00000000c899743684a1bbe7a6d2ea56 host='deb.debian.org' ip=10.77.0.1 port=80 direction=1
host_ns=1789984881723750216 cella_engine: release id=00000000c89a7826b44686a0823924b5 host='deb.debian.org' ip=10.77.0.1 port=80 direction=0
host_ns=1789984881727112470 cella_engine: release id=00000000c89d7b7e92ea1bdb2ef4a50c host='deb.debian.org' ip=10.77.0.1 port=80 direction=1
host_ns=1789984881728814065 cella_engine: release id=00000000c89f7af99a210d7293fe2c73 host='deb.debian.org' ip=10.77.0.1 port=80 direction=0
host_ns=1789984881731326943 cella_engine: release id=00000000c8a17a3e833c9015dd51ddf8 host='deb.debian.org' ip=10.77.0.1 port=80 direction=1
host_ns=1789984881732861695 cella_engine: release id=00000000c8a375c89898f198e48cbf2e host='deb.debian.org' ip=10.77.0.1 port=80 direction=0
host_ns=1789984881733244924 cella_engine: release id=00000000c8a37a7daa1d761b3b659c8c host='deb.debian.org' ip=10.77.0.1 port=80 direction=1
host_ns=1789984881734739591 cella_engine: release id=00000000c8a57259af2886f7e3cefb87 host='deb.debian.org' ip=10.77.0.1 port=80 direction=0
host_ns=1789984881735321835 cella_engine: release id=00000000c8a673a49ddbc12d687ee27d host='deb.debian.org' ip=10.77.0.1 port=80 direction=1
host_ns=1789984881736764073 cella_engine: release id=00000000c8a7774e9a3a6350d1ac9f21 host='deb.debian.org' ip=10.77.0.1 port=80 direction=0
host_ns=1789984881737835935 cella_engine: release id=00000000c8a8791392c0f0133081cb9e host='deb.debian.org' ip=10.77.0.1 port=80 direction=1
host_ns=1789984881739077867 cella_engine: release id=00000000c8a976c7b45357068a77fb0b host='deb.debian.org' ip=10.77.0.1 port=80 direction=0
host_ns=1789984881750016045 cella_engine: release id=00000000c8b4716d98b867dc1866abd7 host='deb.debian.org' ip=10.77.0.1 port=80 direction=1
host_ns=1789984881751521042 cella_engine: release id=00000000c8b67de1b32b2274202a364d host='deb.debian.org' ip=10.77.0.1 port=80 direction=0
host_ns=1789984881758558786 cella_engine: release id=00000000c8bd7efc87cc8f5041fcd34a host='deb.debian.org' ip=10.77.0.1 port=80 direction=1
host_ns=1789984881760091645 cella_engine: release id=00000000c8be79e8bc2f805c1d297e97 host='deb.debian.org' ip=10.77.0.1 port=80 direction=0
host_ns=1789984881760519047 cella_engine: release id=00000000c8bf7b1fba1f0e50f2455135 host='deb.debian.org' ip=10.77.0.1 port=80 direction=1
host_ns=1789984881762015888 cella_engine: release id=00000000c8c07d8c97cb7440d6b52ef4 host='deb.debian.org' ip=10.77.0.1 port=80 direction=0
host_ns=1789984881763694329 cella_engine: release id=00000000c8c2793b9c07ec057c60669c host='deb.debian.org' ip=10.77.0.1 port=80 direction=0
host_ns=1789984881769003478 cella_engine: release id=00000000c8c77010bb43eca2bf186b8d host='deb.debian.org' ip=10.77.0.1 port=80 direction=1
host_ns=1789984881770411713 cella_engine: release id=00000000c8c979d594f5927b933b1fc0 host='deb.debian.org' ip=10.77.0.1 port=80 direction=0
host_ns=1789984881779317756 cella_engine: release id=00000000c8d2758daa15b6b2f25af3ef host='deb.debian.org' ip=10.77.0.1 port=80 direction=1
host_ns=1789984881780614781 cella_engine: release id=00000000c8d3777594fa3910be91bee3 host='deb.debian.org' ip=10.77.0.1 port=80 direction=0
host_ns=1789984881781829872 cella_engine: release id=00000000c8d47ca7a2f8f7f740938009 host='deb.debian.org' ip=10.77.0.1 port=53 direction=0
host_ns=1789984881789754022 cella_engine: release id=00000000c8dc794a9aabad0771aa3464 host='deb.debian.org' ip=10.77.0.1 port=53 direction=1
host_ns=1789984881791277432 cella_engine: release id=00000000c8de7842b74a60aaa1fafd32 host='deb.debian.org' ip=10.77.0.1 port=80 direction=0
host_ns=1789984881800206127 cella_engine: release id=00000000c8e6756e907f1ef4a24b5795 host='deb.debian.org' ip=10.77.0.1 port=80 direction=1
host_ns=1789984881801497513 cella_engine: release id=00000000c8e87fd888306f6e500d3bfe host='deb.debian.org' ip=10.77.0.1 port=80 direction=0
host_ns=1789984881810525644 cella_engine: release id=00000000c8f17c5496302689566e61d6 host='deb.debian.org' ip=10.77.0.1 port=80 direction=1
host_ns=1789984881856313330 cella_engine: release id=00000000c91e735f87d870c6af475c23 host='deb.debian.org' ip=10.77.0.1 port=80 direction=1
host_ns=1789984881857524875 cella_engine: release id=00000000c9207db3bc8dd03c41c101b1 host='deb.debian.org' ip=10.77.0.1 port=80 direction=0
host_ns=1789984881858529151 cella_engine: release id=00000000c921710ab5c7a24c7bffde58 host='deb.debian.org' ip=10.77.0.1 port=80 direction=1
host_ns=1789984881859692224 cella_engine: release id=00000000c9227593ae39c0ff403ccd01 host='deb.debian.org' ip=10.77.0.1 port=80 direction=0
host_ns=1789984881866537758 cella_engine: release id=00000000c9297626a23569872fc7076d host='deb.debian.org' ip=10.77.0.1 port=80 direction=1
host_ns=1789984881867702875 cella_engine: release id=00000000c92a7bcbbaa77eeefdb381db host='deb.debian.org' ip=10.77.0.1 port=80 direction=0
host_ns=1789984881874981232 cella_engine: release id=00000000c9317595bb498645e8262c86 host='deb.debian.org' ip=10.77.0.1 port=80 direction=1
host_ns=1789984881876525912 cella_engine: release id=00000000c93376c2b3c43f0615b4b453 host='deb.debian.org' ip=10.77.0.1 port=80 direction=0
host_ns=1789984882385206700 cella_engine: release id=00000000cb2f752694937ed5c13b55cf host='deb.debian.org' ip=10.77.0.1 port=53 direction=0
host_ns=1789984882394318249 cella_engine: release id=00000000cb397018bb186a0499a99acc host='deb.debian.org' ip=10.77.0.1 port=53 direction=1
host_ns=1789984882395750028 cella_engine: release id=00000000cb3a72028736a97ac42c8c75 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984882404656281 cella_engine: release id=00000000cb437f30a8739681ce7b6e8e host='openrouter.ai' ip=10.77.0.1 port=443 direction=1
host_ns=1789984882405897301 cella_engine: release id=00000000cb447798b8cb39d009a295ea host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984882411923176 cella_engine: release id=00000000cb4a7405b8438425809cd18b host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984882419129077 cella_engine: release id=00000000cb517aeba83dc5920fad5365 host='openrouter.ai' ip=10.77.0.1 port=443 direction=1
host_ns=1789984882420198946 cella_engine: release id=00000000cb52767586e95e7460ebc03b host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984882421400932 cella_engine: release id=00000000cb547b55b37a514c5c926cea host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984882422637925 cella_engine: release id=00000000cb55776e8faf3a68e60e8ad4 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984882423788245 cella_engine: release id=00000000cb567ed5aa91a369be4bd251 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984882429750079 cella_engine: release id=00000000cb5c7affa20d3ec89d444070 host='openrouter.ai' ip=10.77.0.1 port=443 direction=1
host_ns=1789984882430878448 cella_engine: release id=00000000cb5d72f5b46ab1a9c08d5bb9 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984882431928099 cella_engine: release id=00000000cb5e7d13a507afcc5318dafb host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984882454581635 cella_engine: release id=00000000cb757a0a80f1c3a095b7ff77 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984882462807221 cella_engine: release id=00000000cb7d7dbfa6bf045a5e228380 host='openrouter.ai' ip=10.77.0.1 port=443 direction=1
host_ns=1789984882464044674 cella_engine: release id=00000000cb7e732cb69ed1aac093a317 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984882465526286 cella_engine: release id=00000000cb807eda8d462b39bd0140e5 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984882466692646 cella_engine: release id=00000000cb8177d185003206e0d86099 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984882467749861 cella_engine: release id=00000000cb8278c99ee517f5904c4fcc host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984882498659431 cella_engine: release id=00000000cba171c08e4b14d278048b95 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984882506525741 cella_engine: release id=00000000cba97458b9610f7519050a07 host='openrouter.ai' ip=10.77.0.1 port=443 direction=1
host_ns=1789984882508147846 cella_engine: release id=00000000cbaa7b709dad80b3af12a008 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984882546596612 cella_engine: release id=00000000cbd17d14b3ece16736c294d4 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984882554072038 cella_engine: release id=00000000cbd87592ae3dd4f3ca63e069 host='openrouter.ai' ip=10.77.0.1 port=443 direction=1
host_ns=1789984882555494189 cella_engine: release id=00000000cbda733f9ee28199284f7dd2 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984882601541180 cella_engine: release id=00000000cc0878ed95e8f9837f0d8118 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984882605928208 cella_engine: release id=00000000cc0c7c91a808718878561293 host='openrouter.ai' ip=10.77.0.1 port=443 direction=1
host_ns=1789984882610055999 cella_engine: release id=00000000cc1076749aa64d9af4123929 host='openrouter.ai' ip=10.77.0.1 port=443 direction=1
host_ns=1789984883500880165 cella_engine: release id=00000000cf8b75d7856c5f92cb138cfb host='openrouter.ai' ip=10.77.0.1 port=443 direction=1
host_ns=1789984883507388316 cella_engine: release id=00000000cf9174f8a778ee7d1039ccec host='openrouter.ai' ip=10.77.0.1 port=443 direction=1
host_ns=1789984884556449164 cella_engine: release id=00000000d3aa7c0091573f9677cac8bb host='openrouter.ai' ip=10.77.0.1 port=443 direction=1
host_ns=1789984884599213672 cella_engine: release id=00000000d3d57aa18afd5e314b421a6d host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984885448737250 cella_engine: release id=00000000d72776528cd6bb807dfc251b host='openrouter.ai' ip=10.77.0.1 port=443 direction=1
host_ns=1789984885450329589 cella_engine: release id=00000000d72874cd995f87e65604f379 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984885451941746 cella_engine: release id=00000000d72a7aba9b2fe1c54729f7bc host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984885460822612 cella_engine: release id=00000000d7337398803cf2d047b97ab5 host='openrouter.ai' ip=10.77.0.1 port=443 direction=1
host_ns=1789984885462314303 cella_engine: release id=00000000d73572faae6202ef126b58bb host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984885490892504 cella_engine: release id=00000000d75074ccb095a836ff23a545 host='openrouter.ai' ip=10.77.0.1 port=53 direction=0
host_ns=1789984885498266410 cella_engine: release id=00000000d75875319812ada6b5b88561 host='openrouter.ai' ip=10.77.0.1 port=53 direction=1
host_ns=1789984885499843241 cella_engine: release id=00000000d75a7e5fb870cb3684313c9d host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984885508505245 cella_engine: release id=00000000d7637018820fee1f8f7c8b4d host='openrouter.ai' ip=10.77.0.1 port=443 direction=1
host_ns=1789984885510053272 cella_engine: release id=00000000d7647fcfa726723ec5d0bb7c host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984885516169988 cella_engine: release id=00000000d76a748f98df1a60a14260cb host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984885526375199 cella_engine: release id=00000000d77374f0b0a8e43e17471558 host='openrouter.ai' ip=10.77.0.1 port=443 direction=1
host_ns=1789984885527625858 cella_engine: release id=00000000d7767a17b6caab0f817bf8bf host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984885528977205 cella_engine: release id=00000000d777748aba5eaf94c92d77e7 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984885530379999 cella_engine: release id=00000000d77873b3be956488509a7717 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984885531649773 cella_engine: release id=00000000d77a7d7d8bca05fc14046ba6 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984885537748044 cella_engine: release id=00000000d7807326a57631eca0ea5973 host='openrouter.ai' ip=10.77.0.1 port=443 direction=1
host_ns=1789984885538978164 cella_engine: release id=00000000d7817bbbb459fe602254bc25 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984885540000714 cella_engine: release id=00000000d78276f0bc06c35090d9d54c host='openrouter.ai' ip=10.77.0.1 port=443 direction=1
host_ns=1789984885540342756 cella_engine: release id=00000000d7837793b857a3eb2e38856f host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984885541566584 cella_engine: release id=00000000d7847947b174a61150287a9d host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984885542834165 cella_engine: release id=00000000d78570a282355560052ba4ad host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984885566762905 cella_engine: release id=00000000d79d71f78bfbd5217779d139 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984885587533746 cella_engine: release id=00000000d7b279aea33c59e50d5bf12c host='openrouter.ai' ip=10.77.0.1 port=443 direction=1
host_ns=1789984885589049523 cella_engine: release id=00000000d7b37417a1140f4b7bd29d03 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984885590328685 cella_engine: release id=00000000d7b57208804f856225cfd072 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984885591653242 cella_engine: release id=00000000d7b67f0797132bd1059d1bc5 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984885601996112 cella_engine: release id=00000000d7c07d3da3616a42ecaffcc0 host='openrouter.ai' ip=10.77.0.1 port=443 direction=1
host_ns=1789984885603157925 cella_engine: release id=00000000d7c171079b5f51b5d915fbb1 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984885604372826 cella_engine: release id=00000000d7c3740eb818dea13f8d4a41 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984885608246088 cella_engine: release id=00000000d7c67083ad1636a05c1f0c93 host='openrouter.ai' ip=10.77.0.1 port=443 direction=1
host_ns=1789984885609385227 cella_engine: release id=00000000d7c87412bc769166f369dfe5 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984885614558380 cella_engine: release id=00000000d7cd73bca0722d87e7e0addb host='openrouter.ai' ip=10.77.0.1 port=443 direction=1
host_ns=1789984885618607463 cella_engine: release id=00000000d7d17500a428be142917457b host='openrouter.ai' ip=10.77.0.1 port=443 direction=1
host_ns=1789984885629029062 cella_engine: release id=00000000d7db74f3b511131503e84b8c host='openrouter.ai' ip=10.77.0.1 port=443 direction=1
host_ns=1789984886428675755 cella_engine: release id=00000000dafb7127a9f0d715375cb423 host='openrouter.ai' ip=10.77.0.1 port=443 direction=1
host_ns=1789984886472082851 cella_engine: release id=00000000db267d7db02ae6deebee6498 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984889123446656 cella_engine: release id=00000000e5817d809ac962ba9ff9ff13 host='openrouter.ai' ip=10.77.0.1 port=443 direction=1
host_ns=1789984889125215297 cella_engine: release id=00000000e5837495b6d02a388850dba7 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984889884450630 cella_engine: release id=00000000e87a7fffb168aec4a730c708 host='openrouter.ai' ip=10.77.0.1 port=443 direction=1
host_ns=1789984889886198682 cella_engine: release id=00000000e87c77f689bf4ddb68ce0f7d host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984889887687017 cella_engine: release id=00000000e87e7ee2a281a768d09a0505 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984889900723295 cella_engine: release id=00000000e88b794080690dfef93d7545 host='openrouter.ai' ip=10.77.0.1 port=443 direction=1
host_ns=1789984889901942895 cella_engine: release id=00000000e88c71dfa54ebc67697597af host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984889927914142 cella_engine: release id=00000000e8a673a4a009d03252ab501e host='openrouter.ai' ip=10.77.0.1 port=53 direction=0
host_ns=1789984889935985987 cella_engine: release id=00000000e8ae791f9ece8ae537d2d560 host='openrouter.ai' ip=10.77.0.1 port=53 direction=1
host_ns=1789984889937317097 cella_engine: release id=00000000e8b07ac19f977cc87c5e4646 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984889946324310 cella_engine: release id=00000000e8b87771ae7fb1c9381f89ab host='openrouter.ai' ip=10.77.0.1 port=443 direction=1
host_ns=1789984889947405349 cella_engine: release id=00000000e8ba7999bb3d05ec0305d82f host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984889953497970 cella_engine: release id=00000000e8c07d778f121e4bec721c8f host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984889960814678 cella_engine: release id=00000000e8c77f4b9db28699b35a5695 host='openrouter.ai' ip=10.77.0.1 port=443 direction=1
host_ns=1789984889962186344 cella_engine: release id=00000000e8c87d3a9bdd5e9ff7f340a6 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984889963633471 cella_engine: release id=00000000e8ca7c3aa32f6b3ed241b83e host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984889964894298 cella_engine: release id=00000000e8cb7dc4b679493c1b24b40f host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984889971311979 cella_engine: release id=00000000e8d17115a8b0806e6ebc900e host='openrouter.ai' ip=10.77.0.1 port=443 direction=1
host_ns=1789984889972575972 cella_engine: release id=00000000e8d377018558fa11fe323e45 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984889973723036 cella_engine: release id=00000000e8d479ab83dae815d4aad7b5 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984889996462044 cella_engine: release id=00000000e8eb7c34a4f1df8e54247a07 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984890004434663 cella_engine: release id=00000000e8f37bbdba0a7b7e364011c4 host='openrouter.ai' ip=10.77.0.1 port=443 direction=1
host_ns=1789984890005725167 cella_engine: release id=00000000e8f4786d8dddbb2fb6c491a5 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984890007028894 cella_engine: release id=00000000e8f579a78b65a08acb10d1d2 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984890008355375 cella_engine: release id=00000000e8f77cf2adfb62e23a855acf host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984890039366124 cella_engine: release id=00000000e9167d54807c4f9b969cf6f8 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984890047936597 cella_engine: release id=00000000e91e7023adb81a8f20df1e63 host='openrouter.ai' ip=10.77.0.1 port=443 direction=1
host_ns=1789984890049168300 cella_engine: release id=00000000e91f75e3a5077e6c39231b9c host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984890066533797 cella_engine: release id=00000000e93176f789acd5449b069e19 host='openrouter.ai' ip=10.77.0.1 port=443 direction=1
host_ns=1789984890067964984 cella_engine: release id=00000000e93270938d9acd56fece2125 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984890072823737 cella_engine: release id=00000000e93771629e7eaa3523ae8663 host='openrouter.ai' ip=10.77.0.1 port=443 direction=1
host_ns=1789984890074122095 cella_engine: release id=00000000e9387d90ae8c5b43705c9b3c host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984890075299847 cella_engine: release id=00000000e93a796a9b93c4ade6a70d68 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984890081085881 cella_engine: release id=00000000e93f794a88374860e5417639 host='openrouter.ai' ip=10.77.0.1 port=443 direction=1
host_ns=1789984890082337061 cella_engine: release id=00000000e9417adfb138242a1d21eb1b host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984890087364751 cella_engine: release id=00000000e94678dbaa61f51018ad4d9c host='openrouter.ai' ip=10.77.0.1 port=443 direction=1
host_ns=1789984890093575423 cella_engine: release id=00000000e94c719fb3569f072ec58442 host='openrouter.ai' ip=10.77.0.1 port=443 direction=1
host_ns=1789984891209443263 cella_engine: release id=00000000eda770fba8e0ff10a61db51c host='openrouter.ai' ip=10.77.0.1 port=443 direction=1
host_ns=1789984891252356722 cella_engine: release id=00000000edd27672b582ce7b44dddce3 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984891954283958 cella_engine: release id=00000000f090776e91a19684172d0d99 host='openrouter.ai' ip=10.77.0.1 port=443 direction=1
host_ns=1789984891956401082 cella_engine: release id=00000000f0927ceebaa51b5bceb8d747 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984891958236278 cella_engine: release id=00000000f0947ffcbc1f25161a78e873 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984891968498869 cella_engine: release id=00000000f09f78068031c4291a651c75 host='openrouter.ai' ip=10.77.0.1 port=443 direction=1
host_ns=1789984891969741071 cella_engine: release id=00000000f0a0710fa3ef65ee71ff0017 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984891976128555 cella_engine: release id=00000000f0a67f54b49fd4a760f51d20 host='openrouter.ai' ip=10.77.0.1 port=53 direction=0
host_ns=1789984891985260502 cella_engine: release id=00000000f0af73c6bccccc5231fbe118 host='openrouter.ai' ip=10.77.0.1 port=53 direction=1
host_ns=1789984891986570382 cella_engine: release id=00000000f0b1706f8887f69fc95d6cfb host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984891995566613 cella_engine: release id=00000000f0ba7404ba8f9b84fc0b5bce host='openrouter.ai' ip=10.77.0.1 port=443 direction=1
host_ns=1789984891996970199 cella_engine: release id=00000000f0bb779e88f8df8b557523c7 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984892002997657 cella_engine: release id=00000000f0c17128a9e3f14af36f3707 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984892012366810 cella_engine: release id=00000000f0ca7b3ba344d35cf1898399 host='openrouter.ai' ip=10.77.0.1 port=443 direction=1
host_ns=1789984892013813525 cella_engine: release id=00000000f0cc7ec0b08bb5ffc15aeb8b host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984892015630818 cella_engine: release id=00000000f0ce7887afda3c298fead5ea host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984892016933765 cella_engine: release id=00000000f0cf7411ac262459a879553a host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984892018159927 cella_engine: release id=00000000f0d072568d7c1ba8c2165ced host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984892024743729 cella_engine: release id=00000000f0d77b098c87f7310703a5bc host='openrouter.ai' ip=10.77.0.1 port=443 direction=1
host_ns=1789984892026070341 cella_engine: release id=00000000f0d87a99bca9abc64343a0c0 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984892027324245 cella_engine: release id=00000000f0da7d078ff92b95437b624d host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984892028488381 cella_engine: release id=00000000f0db7627ba62f0c8387bd81c host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984892052518372 cella_engine: release id=00000000f0f37e44bdc4d13d0b9a932b host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984892060094978 cella_engine: release id=00000000f0fa7741aded37499a44769f host='openrouter.ai' ip=10.77.0.1 port=443 direction=1
host_ns=1789984892061361276 cella_engine: release id=00000000f0fc7ef4b4d89e3743e07ae4 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984892062681695 cella_engine: release id=00000000f0fd752dbc6bd0681c7256c2 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984892063962791 cella_engine: release id=00000000f0fe7f9ab4a9fc041eec2cf9 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
host_ns=1789984892080985955 cella_engine: release id=00000000f10f7252a3ca871ce2c3080b host='openrouter.ai' ip=10.77.0.1 port=443 direction=1
host_ns=1789984892082324489 cella_engine: release id=00000000f11075dcbbaab669df96b290 host='openrouter.ai' ip=10.77.0.1 port=443 direction=0
